Id;ticker_BCh;company_BCh;tickersect;sector;Market CapFV;ExchangeFV;Country
6329;ROYMY;Royal Mail PLC ADS;DJUSAF;DELIVERY SERVICES;;;
6415;RYSMF;Royal Standard Minerals Inc.;DJUSPM;GOLD MINING;;;
6328;ROYL;Royale Energy Inc.;DJUSOS;EXPLORATION & PRODUCTION ;38.9;NASDAQ;USA
6196;RES;RPC Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;3691.66;NYSE;USA
6335;RPM;RPM International Inc.;DJUSCX;SPECIALTY CHEMICALS;5914.5;NYSE;USA
6341;RPXC;RPX Corp.;DJUSIV;BUSINESS SUPPORT SERVICES;771.96;NASDAQ;USA
6347;RRM;RR Media Ltd.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
6358;RSNAY;RSA Insurance Group PLC ADS;DJUSIF;FULL LINE INSURANCE;;;
6363;RSPP;RSP Permian Inc.;DJUSOS;EXPLORATION & PRODUCTION ;1880.47;NYSE;USA
6373;RTI;RTI International Metals Inc.;DJUSNF;NONFERROUS METALS;715.24;NYSE;USA
6374;RTIX;RTI Surgical Inc.;DJUSMS;MEDICAL SUPPLIES;233.57;NASDAQ;USA
6382;RUBNF;Rubicon Ltd.;DJUSSP;SPECIALTY FINANCE;;;
6140;RBY;Rubicon Minerals Corp.;DJUSMD;GENERAL MINING;;;
6381;RUBI;Rubicon Project Inc.;DJUSSW;SOFTWARE;393.14;NYSE;USA
6120;RBCN;Rubicon Technology Inc.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;112.23;NASDAQ;USA
6369;RT;Ruby Tuesday Inc.;DJUSRU;RESTAURANTS & BARS;462.54;NYSE;USA
6264;RKUS;Ruckus Wireless Inc.;DJUSWC;MOBILE TELECOMMUNICATIONS;1006.95;NYSE;USA
6371;RTEC;Rudolph Technologies Inc.;DJUSSC;SEMICONDUCTORS;294.77;NYSE;USA
6370;RTEC;Rudolph Technologies Inc.;DJUSSC;SEMICONDUCTORS;294.77;NYSE;USA
6384;RUSHA;Rush Enterprises Inc. Cl A;DJUSRS;SPECIALTY RETAILERS;1345.36;NASDAQ;USA
6356;RSHN;RushNet Inc.;DJUSSD;SOFT DRINKS;;;
6385;RUSMF;Russel Metals Inc.;DJUSST;IRON & STEEL;;;
6372;RTGN;Ruthigen Inc.;DJUSBT;BIOTECHNOLOGY;22.51;NASDAQ;USA
6386;RUTH;Ruth's Hospitality Group Inc.;DJUSRU;RESTAURANTS & BARS;402.96;NASDAQ;USA
6396;RVUE;rVUE Holdings Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;;;
6402;RXII;RXI Pharmaceuticals Corp.;DJUSBT;BIOTECHNOLOGY;33.21;NASDAQ;USA
6405;RYAAY;Ryanair Holdings PLC ADS;DJUSAR;AIRLINES;;;
6097;R;Ryder System Inc.;DJUSTS;TRANSPORTACION SERVICES;4502.46;NYSE;USA
6336;RPMGF;Rye Patch Gold Corp.;DJUSPM;GOLD MINING;;;
6411;RYI;Ryerson Holding Corp.;DJUSST;IRON & STEEL;;;
6413;RYL;Ryland Group Inc.;DJUSHB;HOME CONSTRUCTION;1688.43;NYSE;USA
6236;RHP;Ryman Hospitality Properties Inc.;DJUSHL;HOTEL & LODGING;2422.94;NYSE;USA
6412;RYKKY;Ryohin Keikaku Co. Ltd. ADS;DJUSRB;BROADLINE RETAILERS;;;
6971;STBA;S&T Bancorp Inc.;DJUSBK;BANKS;744.4;NASDAQ;USA
6447;SANW;S&W Seed Co.;DJUSFO;FARMING & FISHING;36.38;NASDAQ;USA
6823;SOGC;Sabine Oil & Gas Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
6479;SBR;Sabine Royalty Trust UBI;DJUSOS;EXPLORATION & PRODUCTION ;733.81;NYSE;USA
6474;SBMRY;SABMiller PLC ADS;DJUSDB;BREWERS;;;
6480;SBRA;Sabra Healthcare REIT Inc.;DJUSSR;SPECIALTY REITS;1461.24;NASDAQ;USA
6481;SBRAP;Sabra Healthcare REIT Inc. 7.125% Cum. Redeem. Pfd. Series A;DJUSSR;SPECIALTY REITS;;;
6421;SABR;Sabre Corp.;DJUSTT;TRAVEL & TOURISM;4477.09;NASDAQ;USA
6422;SAEXW;SAExploration Holdings Inc;DJUSSP;SPECIALTY FINANCE;;;
6457;SB;Safe Bulkers Inc.;DJUSMT;MARINE TRANSPORTATION;;;
6458;SB.PB;Safe Bulkers Inc. 8% Cum. Redeem. Perp. Pfd. Series B;DJUSMT;MARINE TRANSPORTATION;;;
6459;SB.PC;Safe Bulkers Inc. 8% Cum. Redeem. Perp. Pfd. Series C;DJUSMT;MARINE TRANSPORTATION;;;
6460;SB.PD;Safe Bulkers Inc. 8% Perp. Pfd. Series D;DJUSMT;MARINE TRANSPORTATION;;;
6570;SFAZ;SAFE Technologies International Inc.;DJUSNS;INTERNET;;;
6423;SAFC;SafeCode Drug Technologies Corp.;DJUSAM;MEDICAL EQUIPMENT;;;
6574;SFE;Safeguard Scientifics Inc.;DJUSSP;SPECIALTY FINANCE;394.07;NYSE;USA
6426;SAFT;Safety Insurance Group Inc.;DJUSIP;PROPERTY & CASUALTY INSURANCE;899.1;NASDAQ;USA
6425;SAFRY;SAFRAN S.A. ADS;DJUSAS;AEROSPACE;;;
6593;SGA;Saga Communications Inc. Cl A;DJUSBC;BROADCASTING & ENTERTAINMENT;;;
6615;SGPYY;Sage Group PLC ADS;DJUSSW;SOFTWARE;;;
6427;SAGE;Sage Therapeutics Inc.;DJUSPR;PHARMACEUTICALS;989.06;NASDAQ;USA
6613;SGNT;Sagent Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;1035.16;NASDAQ;USA
6429;SAIA;Saia Inc.;DJUSTK;TRUCKING;1240.18;NASDAQ;USA
6449;SAPMY;Saipem S.p.A. ADS;DJUSOI;OIL EQUIPMENT & SERVICES;;;
6431;SAJA;Sajan Inc.;DJUSSW;SOFTWARE;27.67;NASDAQ;USA
6728;SLNN;Saleen Automotive Inc.;DJUSAU;AUTOMOBILES;;;
6434;SALM;Salem Media Group Inc.;DJUSBC;BROADCASTING & ENTERTAINMENT;177.83;NASDAQ;USA
1817;CRM;Salesforce.com Inc.;DJUSSW;SOFTWARE;36873.83;NYSE;USA
6432;SAL;Salisbury Bancorp Inc.;DJUSBK;BANKS;48.1;NASDAQ;USA
6735;SLXP;Salix Pharmaceuticals Ltd.;DJUSPR;PHARMACEUTICALS;8943.35;NASDAQ;USA
6471;SBH;Sally Beauty Holdings Inc.;DJUSRS;SPECIALTY RETAILERS;4510.5;NYSE;USA
6455;SAXPF;Sampo Oyj Series A;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
6456;SAXPY;Sampo Oyj Series A ADS;DJUSIP;PROPERTY & CASUALTY INSURANCE;;;
6933;SSN;Samson Oil & Gas Ltd. ADS;DJUSOS;EXPLORATION & PRODUCTION ;;;
6538;SDPB;San Diego Private Bank;DJUSBK;BANKS;;;
6616;SGRCF;San Gold Corp.;DJUSPM;GOLD MINING;;;
6689;SJT;San Juan Basin Royalty Trust;DJUSOS;EXPLORATION & PRODUCTION ;804.02;NYSE;USA
6813;SNWT;San West Inc.;DJUSHP;HEALTH CARE PROVIDERS;;;
6776;SN;Sanchez Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;1038.94;NYSE;USA
6868;SPP;Sanchez Production Partners LLC;DJUSOS;EXPLORATION & PRODUCTION ;;;
6424;SAFM;Sanderson Farms Inc.;DJUSFO;FARMING & FISHING;1821.38;NASDAQ;USA
6783;SNDK;SanDisk Corp.;DJUSSC;SEMICONDUCTORS;19902.66;NASDAQ;USA
6532;SD;SandRidge Energy Inc.;DJUSOS;EXPLORATION & PRODUCTION ;1951.38;NYSE;USA
6542;SDRXP;SandRidge Energy Inc. 8.5% Conv. Pfd.;DJUSOS;EXPLORATION & PRODUCTION ;;;
6544;SDT;SandRidge Mississippian Trust;DJUSOS;EXPLORATION & PRODUCTION ;112.52;NYSE;USA
6540;SDR;SandRidge Mississippian Trust II;DJUSOS;EXPLORATION & PRODUCTION ;271.47;NYSE;USA
5668;PER;SandRidge Permian Trust;DJUSOS;EXPLORATION & PRODUCTION ;496.12;NYSE;USA
6509;SCHYY;Sands China Ltd. ADS;DJUSCA;GAMBLING;;;
6444;SAND;Sandstorm Gold Ltd.;DJUSPM;GOLD MINING;;;
6545;SDVKY;Sandvik AB ADS;DJUSFE;INDUSTRIAL MACHINERY;;;
6812;SNVNF;Sandvine Corp.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
6452;SASR;Sandy Spring Bancorp Inc.;DJUSBK;BANKS;580.12;NASDAQ;USA
6610;SGMO;Sangamo BioSciences Inc.;DJUSBT;BIOTECHNOLOGY;773.73;NASDAQ;USA
6724;SLLDY;Sanlam Ltd. ADS;DJUSIL;LIFE INSURANCE;;;
6445;SANM;Sanmina Corp.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;1609;NASDAQ;USA
6816;SNY;Sanofi ADS;DJUSPR;PHARMACEUTICALS;;;
3055;GCVRZ;Sanofi S.A. Rts 12/31/2020;DJUSPR;PHARMACEUTICALS;;;
6668;SIMHD;Sanomedics International Holdings Inc.;DJUSMS;MEDICAL SUPPLIES;;;
6575;SFEG;Santa Fe Gold Corp.;DJUSMD;GENERAL MINING;;;
7124;SZSMF;Santacruz Silver Mining Ltd.;DJUSMD;GENERAL MINING;;;
6488;SC;Santander Consumer USA Holdings Inc.;DJUSSF;CONSUMER FINANCE;6277.43;NYSE;USA
6443;SAN.PI;Santander Finance Preferred S.A. Unipersonal 6.41% Non-Cum Grd Pfd Series 1;DJUSBK;BANKS;;;
6442;SAN.PC;Santander Finance Preferred S.A. Unipersonal 6.50% Non-Cum Series 5 Grd Pfd Sec.;DJUSBK;BANKS;;;
6440;SAN.PA;Santander Finance Preferred S.A. Unipersonal 6.8% Gtd. Pfd. Series 4;DJUSBK;BANKS;;;
6441;SAN.PB;Santander Finance Preferred S.A. Unipersonal Floating Rate Gtd. Pfd. Series 6;DJUSBK;BANKS;;;
6837;SOV.PC;Santander Holdings USA Inc. Dep. Pfd. (Rep. a 1/1000th Interest in a share of Series N Non-Cum Perpet Pfd);DJUSBK;BANKS;;;
6803;SNPHY;Santen Pharmaceutical Co. Ltd. ADS;DJUSPR;PHARMACEUTICALS;;;
6446;SANP;Santo Mining Corp.;DJUSHP;HEALTH CARE PROVIDERS;;;
7006;STOSF;Santos Ltd.;DJUSOS;EXPLORATION & PRODUCTION ;;;
6814;SNWV;SANUWAVE Health Inc.;DJUSAM;MEDICAL EQUIPMENT;;;
6448;SAP;SAP SE ADS;DJUSSW;SOFTWARE;;;
6864;SPNS;Sapiens International Corp. N.V.;DJUSSW;SOFTWARE;;;
6870;SPPJY;Sappi Ltd. ADS;DJUSPP;PAPER;;;
6451;SARA;Saratoga Resources Inc.;DJUSOS;EXPLORATION & PRODUCTION ;;;
6914;SRPT;Sarepta Therapeutics Inc.;DJUSBT;BIOTECHNOLOGY;964.08;NASDAQ;USA
6916;SRSR;Sarissa Resources Inc.;DJUSMD;GENERAL MINING;;;
6535;SDMHF;Sartorius Stedim Biotech;DJUSMS;MEDICAL SUPPLIES;;;
